ECG,EDA,RSP
0.006149292,16.59988285,0.698944092
0.008850098,16.6004932,0.701507568
0.007904053,16.59957767,0.704101563
0.010528564,16.60125614,0.706848145
0.00604248,16.60064579,0.709777832
0.004241943,16.59896732,0.712493896
0.002593994,16.59332157,0.716125488
0.002929688,16.58737064,0.719818115
0.003952026,16.58737064,0.723693848
0.008544922,16.58706546,0.727508545
0.0050354,16.58691288,0.731903076
0.004577637,16.5878284,0.73626709
0.00428772,16.57623172,0.740753174
0.004089355,16.57501102,0.745513916
-0.000320435,16.57623172,0.750610352
0.001480103,16.57256961,0.755554199
0.004547119,16.56249881,0.7605896
0.006210327,16.56310916,0.765869141
-0.000259399,16.56097293,0.771209717
0.003341675,16.55029178,0.776611328
0.00553894,16.55120731,0.782104492
0.005401611,16.54617191,0.787445068
-9.16E-05,16.53838993,0.79296875
0.004684448,16.53838993,0.798797607
0.000595093,16.52877689,0.804534912
0.002166748,16.52557254,0.810150146
0.004592896,16.52191043,0.81628418
-0.000747681,16.51397586,0.822021484
0.000701904,16.51321292,0.828063965
0.010009766,16.50237918,0.83392334
0.011352539,16.50146366,0.839447021
0.018493652,16.49322391,0.845916748
0.028106689,16.48803592,0.851501465
0.036819458,16.48422122,0.857269287
0.024261475,16.4782703,0.863220215
0.006546021,16.47048831,0.868927002
-0.007827759,16.46484256,0.874542236
-0.010681152,16.45583988,0.880584717
-0.011581421,16.4492786,0.88583374
-0.011169434,16.44058109,0.89151001
-0.012664795,16.43264652,0.897064209
-0.010025024,16.42623783,0.902770996
-0.017974854,16.41616703,0.908355713
-0.050964355,16.40914798,0.914093018
-0.023178101,16.4025867,0.92010498
0.160247803,16.39205814,0.925689697
0.458404541,16.38580204,0.932006836
0.646453857,16.37924076,0.937957764
0.215316772,16.36871219,0.944091797
-0.275527954,16.36123538,0.950012207
-0.405471802,16.35574222,0.956512451
-0.322189331,16.34414554,0.963348389
-0.191589355,16.33880496,0.970062256
-0.073120117,16.33102298,0.97668457
-0.009170532,16.32079959,0.98336792
0.012313843,16.3143909,0.989990234
0.016448975,16.30615116,0.997131348
0.026046753,16.29516483,1.003936768
0.028671265,16.28906131,1.010803223
0.032867432,16.28265262,1.017822266
0.032592773,16.27273441,1.024230957
0.03704834,16.26602054,1.03125
0.040725708,16.25823856,1.038238525
0.046966553,16.24847293,1.045043945
0.054901123,16.24374271,1.051818848
0.066040039,16.23443485,1.05859375
0.07623291,16.22512699,1.065338135
0.089797974,16.22039676,1.071685791
0.104370117,16.20880008,1.078155518
0.119857788,16.20254398,1.084869385
0.125167847,16.19583011,1.091156006
0.132644653,16.18392826,1.097198486
0.128540039,16.17950321,1.102752686
0.100814819,16.1708057,1.108551025
0.043395996,16.15951419,1.114471436
-0.026733398,16.15142704,1.119781494
-0.096633911,16.14364505,1.124816895
-0.14604187,16.13479496,1.129852295
-0.180969238,16.12457157,1.134918213
-0.191680908,16.11709476,1.139770508
-0.192230225,16.10885501,1.144561768
-0.183441162,16.09802127,1.148925781
-0.170776367,16.09191776,1.153503418
-0.154434204,16.08535648,1.15826416
-0.137313843,16.07269168,1.162658691
-0.121353149,16.0661304,1.167144775
-0.109085083,16.06140018,1.171600342
-0.095458984,16.04873538,1.175933838
-0.085525513,16.04217411,1.180297852
-0.071914673,16.03774906,1.184875488
-0.0597229,16.02432132,1.189086914
-0.053573608,16.01791263,1.193695068
-0.047119141,16.01226688,1.197540283
-0.039321899,16.00082279,1.202209473
-0.035064697,15.99288822,1.206848145
-0.028778076,15.98754764,1.211853027
-0.024887085,15.9767139,1.216094971
-0.022476196,15.97137332,1.220855713
-0.021530151,15.9628284,1.225494385
-0.017669678,15.95382572,1.230499268
-0.016372681,15.94985843,1.235626221
-0.016784668,15.93871952,1.240539551
-0.01864624,15.93276859,1.245513916
-0.017379761,15.92559696,1.250518799
-0.017913818,15.91613651,1.255371094
-0.012634277,15.91216922,1.260559082
-0.007095337,15.90103031,1.265655518
-0.004882813,15.89385868,1.270263672
-0.006530762,15.89065433,1.275115967
-0.000579834,15.87753177,1.278930664
-0.00201416,15.87234378,1.283172607
0.001296997,15.86425663,1.286987305
0.002883911,15.85525394,1.290527344
0.001296997,15.84854007,1.293762207
0.003372192,15.84106327,1.296630859
0.009735107,15.83068729,1.299255371
0.008956909,15.82504154,1.301269531
0.012924194,15.81710697,1.303314209
0.013534546,15.80764652,1.304260254
0.013427734,15.80261112,1.306365967
0.009063721,15.79299808,1.306518555
0.010726929,15.78613163,1.306610107
0.0105896,15.77987552,1.308746338
0.011749268,15.77041507,1.308258057
0.00869751,15.76721073,1.306732178
0.010040283,15.75485111,1.306427002
0.005981445,15.75256229,1.306030273
0.011199951,15.74325443,1.304077148
0.010818481,15.73654056,1.30255127
0.014358521,15.73043704,1.30065918
0.0103302,15.72296024,1.297851563
0.004501343,15.71884037,1.29498291
0.006713867,15.70739627,1.291625977
0.014022827,15.70602298,1.288116455
0.014526367,15.6944263,1.284088135
0.021713257,15.69290042,1.279907227
0.034835815,15.68160892,1.275054932
0.034347534,15.67886234,1.270446777
0.016677856,15.67062259,1.265411377
0.003326416,15.66573978,1.260040283
-0.005279541,15.65841556,1.25479126
-0.005905151,15.65231204,1.249786377
-0.010726929,15.64483524,1.244262695
-0.010040283,15.63934207,1.238647461
-0.007003784,15.63262821,1.232879639
-0.009002686,15.62713504,1.227294922
-0.031585693,15.6213367,1.221282959
-0.057449341,15.61370731,1.215789795
0.022598267,15.6088245,1.209960938
0.255233765,15.60287357,1.203948975
0.566360474,15.59692264,1.198394775
0.565338135,15.58944583,1.192687988
0.021591187,15.5848682,1.186218262
-0.362213135,15.57800174,1.180541992
-0.396759033,15.5722034,1.1746521
-0.279937744,15.56548954,1.168518066
-0.141433716,15.55938602,1.16305542
-0.036102295,15.55297733,1.15737915
0.004119873,15.54809452,1.151702881
0.020904541,15.53771854,1.145965576
0.025909424,15.53588748,1.140197754
0.032516479,15.5230701,1.134613037
0.035308838,15.52001834,1.129089355
0.039306641,15.51071048,1.122924805
0.040023804,15.50506473,1.116943359
0.044921875,15.49850345,1.111114502
0.048873901,15.49346805,1.104797363
0.05456543,15.48675418,1.098876953
0.061141968,15.47912479,1.09286499
0.072479248,15.47469974,1.086578369
0.082641602,15.46691776,1.08013916
0.099700928,15.46142459,1.07421875
0.111358643,15.45394779,1.067810059
0.121154785,15.44952274,1.06149292
0.126068115,15.44357181,1.055541992
0.129013062,15.43777347,1.04901123
0.115310669,15.43350101,1.043182373
0.077011108,15.4235828,1.036468506
0.015380859,15.42556644,1.029846191
-0.055465698,15.41381717,1.023498535
-0.114120483,15.41290164,1.017181396
-0.15322876,15.40496707,1.0105896
-0.175888062,15.40023685,1.003753662
-0.181167603,15.3970325,0.996917725
-0.17767334,15.38864017,0.989929199
-0.16607666,15.38787723,0.983459473
-0.154708862,15.3794849,0.977081299
-0.136764526,15.3756702,0.970275879
-0.123352051,15.37200809,0.963867188
-0.109695435,15.36376834,0.957397461
-0.096694946,15.36392093,0.951019287
-0.084136963,15.35354496,0.944976807
-0.07434082,15.35125614,0.939147949
-0.064529419,15.34850955,0.932830811
-0.056808472,15.33874393,0.927215576
-0.044540405,15.33874393,0.921142578
-0.040252686,15.33111454,0.915863037
-0.03302002,15.32562137,0.910644531
-0.028762817,15.32607913,0.905273438
-0.025817871,15.31326175,0.900360107
-0.024337769,15.31310916,0.895355225
-0.023040771,15.30914188,0.890686035
-0.023605347,15.30273319,0.886383057
-0.021331787,15.30166507,0.882049561
-0.021377563,15.29464603,0.877532959
-0.018707275,15.29037357,0.874023438
-0.020690918,15.2899158,0.869781494
-0.020614624,15.28030277,0.86618042
-0.016662598,15.27770877,0.862548828
-0.015441895,15.27786136,0.859283447
-0.017059326,15.26626468,0.855407715
-0.009399414,15.26458621,0.852050781
-0.003341675,15.26595951,0.848449707
-0.00189209,15.25421024,0.845245361
-0.003829956,15.25375247,0.842437744
-0.002883911,15.25268436,0.839660645
-7.63E-05,15.24139286,0.836120605
-0.000442505,15.24124027,0.8331604
-0.001220703,15.24093509,0.830230713
-0.001098633,15.23010135,0.827514648
-0.002288818,15.22979618,0.824951172
0.001464844,15.22674442,0.822357178
0.003585815,15.21713138,0.819458008
0.005447388,15.21697879,0.816864014
0.00352478,15.21041751,0.814361572
0.005996704,15.20614505,0.811981201
0.004211426,15.20477176,0.809417725
0.004959106,15.19592166,0.807037354
0.001556396,15.1916492,0.804718018
-1.53E-05,15.19180179,0.802246094
-0.000823975,15.18493534,0.799926758
0.00177002,15.17898441,0.797607422
0.001586914,15.18096805,0.795257568
0.000335693,15.17776371,0.793121338
-0.003158569,15.16738773,0.790802002
0.005981445,15.16845584,0.788970947
0.011230469,15.1676929,0.787017822
0.01499939,15.16662479,0.784851074
0.018783569,15.1551807,0.782775879
0.029586792,15.15594364,0.780700684
0.026428223,15.15472293,0.778778076
0.010025024,15.15457035,0.776824951
-0.00390625,15.15090824,0.774902344
-0.009689331,15.14343143,0.772644043
-0.012359619,15.14404178,0.770782471
-0.013153076,15.14358402,0.7684021
-0.011489868,15.14343143,0.766540527
-0.009841919,15.14282108,0.764282227
-0.020126343,15.13061405,0.762512207
-0.054931641,15.13076663,0.759918213
-0.03515625,15.12985111,0.757995605
0.123931885,15.13046146,0.755981445
0.409698486,15.12924076,0.753997803
0.631515503,15.13030887,0.752227783
0.270980835,15.12512088,0.749664307
-0.237075806,15.11871219,0.747802734
-0.408691406,15.1185596,0.745025635
-0.328170776,15.11871219,0.743438721
-0.172515869,15.1185596,0.741210938
-0.053619385,15.1173389,0.739654541
-0.002944946,15.1185596,0.738098145
0.018081665,15.11947513,0.735473633
0.022766113,15.11398197,0.733917236
0.027984619,15.10558963,0.73223877
0.029541016,15.10681034,0.73046875
0.036911011,15.10619998,0.728668213
0.042098999,15.1072681,0.727203369
0.046981812,15.10528446,0.725830078
0.049636841,15.10589481,0.723815918
0.056213379,15.10558963,0.722595215
0.058319092,15.1060474,0.720672607
0.065032959,15.1060474,0.719543457
0.077438354,15.10482669,0.718261719
0.088546753,15.10619998,0.717163086
0.100021362,15.10635257,0.715911865
0.116760254,15.09536624,0.71572876
0.12512207,15.09429813,0.713623047
0.131622314,15.09307743,0.713562012
0.121810913,15.09490848,0.713409424
0.093292236,15.09353519,0.712005615
0.038879395,15.09445072,0.710876465
-0.027404785,15.09292484,0.710906982
-0.097366333,15.09445072,0.710968018
-0.14630127,15.0946033,0.710845947
-0.176925659,15.09384037,0.711029053
-0.188766479,15.09368778,0.71081543
-0.187179565,15.09414554,0.71081543
-0.17817688,15.09445072,0.712158203
-0.167480469,15.09307743,0.71307373
-0.145477295,15.09490848,0.713531494
-0.129425049,15.09368778,0.715637207
-0.117279053,15.09414554,0.71697998
-0.10635376,15.09445072,0.718658447
-0.090988159,15.09445072,0.720611572
-0.081451416,15.09521366,0.723052979
-0.065551758,15.09490848,0.725646973
-0.055801392,15.09261966,0.728637695
-0.048492432,15.09277225,0.731292725
-0.042144775,15.09353519,0.734527588
-0.037231445,15.09445072,0.737976074
-0.032852173,15.09429813,0.741729736
-0.027297974,15.09414554,0.745727539
-0.022842407,15.09277225,0.749725342
-0.018341064,15.09353519,0.754089355
-0.020446777,15.09109378,0.758148193
-0.017105103,15.08270145,0.762969971
-0.017272949,15.08148075,0.767791748
-0.01272583,15.0820911,0.772705078
-0.013366699,15.08239627,0.777526855
-0.014450073,15.08148075,0.783233643
-0.0128479,15.08270145,0.787994385
-0.008758545,15.08132816,0.793365479
-0.01083374,15.08163333,0.79876709
-0.009109497,15.08300663,0.804534912
-0.008544922,15.08224369,0.809967041
-0.004074097,15.08254886,0.815643311
-0.0025177,15.08056522,0.821624756
0.002334595,15.08132816,0.826965332
0.005874634,15.08117557,0.83303833
0.004043579,15.08102298,0.838653564
0.003997803,15.08010746,0.844390869
0.00869751,15.08178592,0.850280762
0.005996704,15.08178592,0.856384277
0.006332397,15.08132816,0.862060547
0.006973267,15.08071781,0.867523193
0.008285522,15.08132816,0.873321533
0.008239746,15.07964969,0.87878418
0.008773804,15.08087039,0.884552002
0.008346558,15.08239627,0.890441895
0.012191772,15.07476688,0.895996094
0.012481689,15.06896854,0.90234375
0.013473511,15.06896854,0.90838623
0.012252808,15.06957889,0.914672852
0.004272461,15.06896854,0.921142578
0.005630493,15.06957889,0.927734375
0.015777588,15.07095218,0.934326172
0.016082764,15.06957889,0.941375732
0.020874023,15.06988407,0.948486328
0.034118652,15.06957889,0.955078125
0.034698486,15.06927371,0.962799072
0.015350342,15.06912113,0.970306396
0.002120972,15.06896854,0.977813721
-0.002563477,15.06957889,0.985351563
-0.003097534,15.06896854,0.993011475
-0.006973267,15.06652713,1.00088501
-0.006896973,15.05706668,1.008575439
-0.009979248,15.05889774,1.016418457
-0.009719849,15.05798221,1.024078369
-0.034225464,15.05767704,1.032073975
-0.045196533,15.05676151,1.039642334
0.073608398,15.05706668,1.047943115
0.326889038,15.05828739,1.056152344
0.626663208,15.05706668,1.063873291
0.470413208,15.05798221,1.071563721
-0.101089478,15.05798221,1.08013916
-0.390563965,15.0581348,1.088470459
-0.378387451,15.05752445,1.09664917
-0.249389648,15.04669071,1.105651855
-0.117462158,15.04501224,1.114654541
-0.02406311,15.04531742,1.123596191
0.011672974,15.04470706,1.132537842
0.028106689,15.04531742,1.142181396
0.033447266,15.04531742,1.151428223
0.03666687,15.04577518,1.160461426
0.039962769,15.04531742,1.170166016
0.040405273,15.04501224,1.179870605
0.038345337,15.04485965,1.189331055
0.048675537,15.04638553,1.198913574
0.053451538,15.04516483,1.208740234
0.059295654,15.03341556,1.218353271
0.068267822,15.03341556,1.228302002
0.084335327,15.03341556,1.237426758
0.095077515,15.03265262,1.247497559
0.104400635,15.03280521,1.256561279
0.113952637,15.03372074,1.266021729
0.125930786,15.03463626,1.275695801
0.127380371,15.03280521,1.284851074
0.130111694,15.03326297,1.293762207
0.112091064,15.02303958,1.30279541
0.065658569,15.02242923,1.311279297
-0.004898071,15.02136112,1.320007324
-0.076141357,15.02059818,1.328063965
-0.133026123,15.02151371,1.336761475
-0.167663574,15.02044559,1.344299316
-0.186294556,15.02136112,1.35256958
-0.1849823,15.02120853,1.359832764
-0.177459717,15.0178516,1.367279053
-0.165405273,15.00884891,1.375030518
-0.152191162,15.00778079,1.382141113
-0.135803223,15.00869632,1.389190674
-0.121429443,15.00869632,1.395965576
-0.108734131,15.00839115,1.402587891
-0.094055176,15.00839115,1.408782959
-0.078948975,15.00884891,1.415008545
-0.067047119,14.99938846,1.420349121
-0.056594849,14.99587894,1.426055908
-0.047180176,14.99648929,1.431213379
-0.04309082,14.99603153,1.436065674
-0.037322998,14.99648929,1.440643311
-0.026550293,14.99587894,1.444488525
-0.024185181,14.9963367,1.448059082
-0.022018433,14.98763919,1.451263428
-0.020172119,14.98458744,1.454650879
-0.012496948,14.98412967,1.456970215
-0.014099121,14.98443485,1.459381104
-0.011413574,14.98428226,1.461242676
-0.010025024,14.98412967,1.461547852
-0.012283325,14.98077274,1.463378906
-0.016662598,14.97146488,1.464080811
-0.01449585,14.97161746,1.463775635
-0.013198853,14.97146488,1.463012695
-0.009338379,14.97100711,1.461517334
-0.007537842,14.97039676,1.460723877
-0.006011963,14.97024417,1.459106445
-0.006072998,14.95910526,1.456634521
-0.000198364,14.9598682,1.454467773
0.001480103,14.95834232,1.451171875
-0.001983643,14.95941043,1.448272705
-0.005981445,14.95910526,1.44442749
-0.005157471,14.96093631,1.44052124
-0.003952026,14.9472034,1.43637085
0.001068115,14.94842411,1.43170166
-0.000335693,14.94644046,1.427093506
-0.003952026,14.9472034,1.421936035
0.003829956,14.94567752,1.4168396
0.014587402,14.94384647,1.411224365
0.009735107,14.9359119,1.405944824
0.01399231,14.93484378,1.399993896
0.024887085,14.93621707,1.394317627
0.032409668,14.93438602,1.388183594
0.017059326,14.93499637,1.382324219
0.00100708,14.93102909,1.375915527
-0.00869751,14.92278934,1.369903564
-0.013290405,14.92217899,1.363067627
-0.014724731,14.92050052,1.3565979
-0.007904053,14.92294193,1.349822998
-0.008377075,14.92217899,1.343048096
-0.011077881,14.90981937,1.336120605
-0.032089233,14.9107349,1.32925415
-0.055633545,14.9107349,1.32208252
0.037765503,14.90981937,1.314849854
0.277420044,14.89974857,1.308135986
0.578231812,14.89745975,1.300750732
0.538162231,14.89868045,1.293395996
-0.019943237,14.89791751,1.285827637
-0.382675171,14.89074588,1.278411865
-0.394332886,14.88586307,1.271453857
-0.263916016,14.88586307,1.264221191
-0.120880127,14.88601566,1.257385254
-0.022140503,14.88571048,1.250457764
0.014038086,14.87502933,1.243408203
0.024505615,14.87396121,1.236907959
0.032028198,14.87426639,1.230438232
0.03994751,14.87304569,1.223510742
0.040649414,14.87350345,1.217559814
0.040298462,14.87136722,1.211029053
0.041412354,14.86083866,1.205505371
0.044799805,14.86205936,1.199188232
0.049636841,14.86083866,1.193817139
0.055877686,14.8616016,1.188079834
0.06262207,14.86205936,1.182769775
0.074798584,14.85961795,1.177978516
0.085128784,14.84878421,1.17276001
0.096832275,14.84985233,1.168273926
0.107391357,14.84939456,1.164001465
0.119644165,14.84985233,1.160186768
0.126251221,14.85000492,1.155578613
0.123703003,14.84725833,1.151641846
0.099624634,14.83779788,1.147735596
0.050048828,14.83657718,1.143432617
-0.018356323,14.83642459,1.138916016
-0.084091187,14.83688236,1.135131836
-0.139831543,14.83779788,1.130523682
-0.174362183,14.83398319,1.12612915
-0.188293457,14.82513309,1.122009277
-0.185272217,14.82437015,1.117492676
-0.177978516,14.82589603,1.113311768
-0.167007446,14.82513309,1.108551025
-0.151184082,14.8237598,1.104675293
-0.135437012,14.8175037,1.100646973
-0.118789673,14.81231571,1.096130371
-0.104110718,14.81292606,1.092315674
-0.093399048,14.81277347,1.088439941
-0.074432373,14.81262088,1.084533691
-0.062026978,14.81277347,1.081115723
-0.049499512,14.80132938,1.07723999
-0.042388916,14.80193973,1.073913574
-0.032867432,14.8010242,1.070343018
-0.028900146,14.80224491,1.067016602
-0.024978638,14.80010868,1.063690186
-0.020675659,14.79919315,1.060577393
-0.015411377,14.78820682,1.057403564
-0.015808105,14.78835941,1.05480957
-0.015563965,14.78729129,1.052062988
-0.018203735,14.78805423,1.049346924
-0.015838623,14.78835941,1.046936035
-0.016693115,14.78515506,1.044281006
-0.014785767,14.77645755,1.041809082
-0.013656616,14.77691532,1.039611816
-0.012512207,14.77676273,1.037353516
-0.013427734,14.77508426,1.034973145
-0.010131836,14.77554203,1.03225708
-0.00793457,14.7708118,1.029785156
-0.007125854,14.76394535,1.027435303
-0.006149292,14.76364017,1.024719238
-0.003616333,14.76409793,1.022064209
-0.006225586,14.76272464,1.018798828
-0.000900269,14.76364017,1.015594482
-0.001373291,14.75890995,1.012268066
-0.001205444,14.75158573,1.008026123
-0.001937866,14.75082279,1.004241943
0.000289917,14.75036502,1.000274658
-0.000244141,14.75173831,0.995422363
0.000823975,14.75173831,0.991088867
4.58E-05,14.75158573,0.986419678
0.00112915,14.7393787,0.981628418
0.001251221,14.73861576,0.976623535
0.007568359,14.73968387,0.971313477
0.004898071,14.7393787,0.966583252
0.006240845,14.73846317,0.961395264
0.007110596,14.73968387,0.956451416
0.010116577,14.73022342,0.951416016
0.006576538,14.72808719,0.946228027
0.011230469,14.72701908,0.940917969
0.011871338,14.72717166,0.935577393
0.010238647,14.72625614,0.930633545
0.009536743,14.72778202,0.925628662
0.017318726,14.72396732,0.920166016
0.017669678,14.71557498,0.915130615
0.022735596,14.71496463,0.910125732
0.031845093,14.71511722,0.904846191
0.035064697,14.71465946,0.900054932
0.016326904,14.71435428,0.895477295
-0.001098633,14.71450687,0.890289307
-0.006774902,14.71069217,0.885864258
-0.003479004,14.7027576,0.880859375
-0.004135132,14.7027576,0.876800537
-0.008377075,14.7027576,0.87210083
-0.011901855,14.70306278,0.867858887
-0.010284424,14.70382572,0.863800049
-0.035720825,14.70291019,0.85949707
-0.053283691,14.70001102,0.855041504
0.050369263,14.68963504,0.850982666
0.293670654,14.69100833,0.847015381
0.590560913,14.69009281,0.843078613
0.465576172,14.69039798,0.839172363
-0.085510254,14.69070316,0.834899902
-0.394378662,14.69055057,0.83114624
-0.38293457,14.68871952,0.82723999
-0.230133057,14.67819095,0.823699951
-0.091918945,14.67849613,0.820465088
-0.015625,14.67712284,0.816986084
0.004776001,14.67773319,0.813903809
0.015472412,14.6775806,0.810577393
0.020492554,14.67864871,0.807739258
0.026016235,14.67849613,0.804534912
0.029556274,14.67315555,0.801361084
0.036010742,14.66567874,0.798583984
0.036529541,14.66689945,0.795684814
0.040466309,14.66613651,0.793457031
0.044250488,14.66735721,0.790679932
0.054946899,14.66705204,0.78805542
0.062408447,14.66583133,0.785766602
0.076965332,14.66567874,0.783569336
0.089599609,14.66506839,0.78125
0.106567383,14.65347171,0.779083252
0.121551514,14.65347171,0.777160645
0.138259888,14.65377689,0.774871826
0.142120361,14.6524036,0.772613525
0.140792847,14.6536243,0.770629883
0.123291016,14.65286136,0.76864624
0.075195313,14.65392948,0.766357422
0.000305176,14.65331913,0.764038086
-0.070465088,14.6485889,0.761260986
-0.129440308,14.64156986,0.759185791
-0.167633057,14.64141727,0.756317139
-0.185653687,14.64141727,0.753692627
-0.186767578,14.64202762,0.750946045
-0.179199219,14.64172245,0.747406006
-0.166976929,14.6423328,0.744110107
-0.152175903,14.64187503,0.741119385
-0.138137817,14.64187503,0.737640381
-0.125015259,14.63760257,0.733886719
-0.107879639,14.62982059,0.729797363
-0.094482422,14.62890506,0.726348877
-0.081451416,14.62982059,0.721954346
-0.070465088,14.62921024,0.71786499
-0.06161499,14.62951541,0.714019775
-0.056488037,14.62951541,0.709594727
-0.049209595,14.62936283,0.704803467
-0.047210693,14.62768436,0.700317383
-0.04296875,14.62814212,0.695556641
-0.03918457,14.62417484,0.690948486
-0.033691406,14.61532474,0.686676025
-0.029067993,14.61486698,0.6824646
-0.02456665,14.61593509,0.67779541
-0.022949219,14.61700321,0.673156738
-0.017318726,14.6157825,0.669281006
-0.015396118,14.61639286,0.664794922
-0.014587402,14.61685062,0.660614014
-0.013748169,14.61761356,0.656494141
-0.011077881,14.60891605,0.652770996
-0.008804321,14.60479618,0.64855957
-0.0078125,14.60525394,0.645690918
-0.006546021,14.60494876,0.641571045
-0.00428772,14.60418582,0.638458252
-0.004318237,14.60586429,0.635345459
-0.003555298,14.59792972,0.631866455
-0.00038147,14.59152103,0.628814697
0.004348755,14.59289432,0.626159668
-0.001068115,14.59274173,0.623504639
0.002883911,14.59304691,0.620910645
0.001174927,14.59091068,0.61831665
0.000656128,14.59197879,0.616088867
0.002349854,14.579314,0.61416626
0.00479126,14.5805347,0.611938477
0.002471924,14.57992435,0.609954834
0.004837036,14.58038211,0.607757568
0.007598877,14.58007694,0.606292725
0.011520386,14.57992435,0.605102539
0.011917114,14.5805347,0.602935791
0.008682251,14.5805347,0.602264404
0.007125854,14.58022953,0.600158691
0.007965088,14.57992435,0.600250244
0.008972168,14.57672,0.597869873
0.009506226,14.56756473,0.59777832
0.006103516,14.56680179,0.597229004
0.00491333,14.56893802,0.595367432
0.006011963,14.56802249,0.595245361
0.004714966,14.56756473,0.595367432
-0.004302979,14.56848026,0.595214844
0.004211426,14.56909061,0.59274292
0.01322937,14.56786991,0.59262085
0.021118164,14.56786991,0.59286499
0.017150879,14.56771732,0.593048096
0.025192261,14.56756473,0.594818115
0.025527954,14.56725955,0.595092773
0.007659912,14.56863285,0.595123291
-0.010131836,14.56756473,0.597076416
-0.018173218,14.56741214,0.597747803
-0.02142334,14.56817508,0.59967041
-0.02053833,14.56786991,0.6015625
-0.018585205,14.56619144,0.60369873
-0.015136719,14.56802249,0.606292725
-0.017669678,14.5666492,0.608856201
-0.040618896,14.56771732,0.611602783
-0.060256958,14.56802249,0.615386963
0.047271729,14.56680179,0.618835449
0.298706055,14.56786991,0.622680664
0.608032227,14.56771732,0.626831055
0.471572876,14.56756473,0.631164551
-0.071304321,14.56863285,0.635894775
-0.369720459,14.5666492,0.641143799
-0.363723755,14.56741214,0.646392822
-0.227218628,14.56771732,0.651947021
-0.094039917,14.56680179,0.657745361
-0.016036987,14.56817508,0.663757324
0.010299683,14.5666492,0.670166016
0.018417358,14.5704639,0.676635742
0.02545166,14.58068729,0.683746338
0.02947998,14.58129764,0.690490723
0.036636353,14.58038211,0.697418213
0.037582397,14.58038211,0.704589844
0.040771484,14.58511234,0.712036133
0.045227051,14.59197879,0.719207764
0.049957275,14.59274173,0.726898193
0.055389404,14.59167362,0.734436035
0.065582275,14.60403324,0.74206543
0.072113037,14.60388065,0.750152588
0.084854126,14.60494876,0.758056641
0.101242065,14.61669803,0.766265869
0.115310669,14.61654544,0.774047852
0.124298096,14.61868167,0.782623291
0.132598877,14.6284473,0.79095459
0.132095337,14.62951541,0.798858643
0.118453979,14.63806034,0.807250977
0.072296143,14.64218021,0.815460205
0.00440979,14.64492679,0.823669434
-0.070129395,14.65286136,0.831939697
-0.127349854,14.65438724,0.839630127
-0.16595459,14.66552616,0.847564697
-0.179840088,14.66689945,0.855255127
-0.183837891,14.6775806,0.862884521
-0.182754517,14.68032718,0.87008667
-0.170181274,14.69055057,0.877410889
-0.150985718,14.69482303,0.885009766
-0.131881714,14.70260501,0.892272949
-0.116333008,14.70992923,0.898834229
-0.107009888,14.71694828,0.905639648
-0.089584351,14.72656131,0.912475586
-0.079345703,14.73419071,0.919464111
-0.068267822,14.74090457,0.926116943
-0.058410645,14.75143314,0.932617188
-0.054244995,14.76104618,0.939056396
-0.048431396,14.76852298,0.945526123
-0.036376953,14.77737308,0.952362061
-0.033355713,14.78774906,0.958953857
-0.03137207,14.7985828,0.965637207
-0.028259277,14.80743289,0.972412109
-0.023864746,14.8161304,0.979492188
-0.023681641,14.82894779,0.986572266
-0.018997192,14.83901859,0.993774414
-0.01651001,14.85046268,1.001434326
-0.012664795,14.8616016,1.008758545
-0.015380859,14.87335086,1.016418457
-0.009750366,14.88555789,1.023895264
-0.009963989,14.89837528,1.031616211
-0.009048462,14.90981937,1.039611816
-0.009384155,14.92187381,1.047271729
-0.005020142,14.93362308,1.055480957
-0.003677368,14.94628788,1.063598633
-0.003005981,14.95803714,1.071624756
-0.004959106,14.97131229,1.080413818
-0.003479004,14.98275638,1.08883667
-0.009475708,14.99404788,1.097900391
-0.002578735,15.0064075,1.106719971
0.001586914,15.01815677,1.115905762
0.002456665,15.0291431,1.125152588
-0.000320435,15.04150272,1.134368896
-0.000305176,15.0518787,1.144195557
0.000808716,15.06393314,1.154174805
0.003799438,15.07491947,1.164001465
0.006088257,15.08590579,1.17401123
0.006530762,15.09689212,1.184112549
-0.002975464,15.10757328,1.193878174
0.001373291,15.11932254,1.204284668
0.009429932,15.13091922,1.213989258
0.011825562,15.1425159,1.224395752
0.017669678,15.15334964,1.234161377
0.034103394,15.16570926,1.24407959
0.036834717,15.179137,1.253753662
0.019973755,15.18936038,1.263702393
0.00038147,15.20019413,1.273712158
-0.002593994,15.21163822,1.283569336
-0.007858276,15.22262454,1.292816162
-0.00831604,15.23406864,1.302520752
-0.010498047,15.24520755,1.311828613
-0.004638672,15.25405765,1.320495605
-0.002670288,15.26534915,1.329528809
-0.014282227,15.27587772,1.337646484
-0.044296265,15.28610111,1.345855713
0.017181396,15.29449344,1.354095459
0.233978271,15.30319095,1.361724854
0.538467407,15.31448246,1.369171143
0.606246948,15.32546878,1.375671387
0.08770752,15.3315723,1.382080078
-0.338912964,15.33935428,1.387542725
-0.40171814,15.35110355,1.393127441
-0.302032471,15.35705448,1.398468018
-0.165649414,15.36285282,1.402954102
-0.054595947,15.37490726,1.40713501
0.006149292,15.37994266,1.410522461
0.020751953,15.38909793,1.413665771
0.027664185,15.39504886,1.416412354
0.033203125,15.40069461,1.418365479
